,Water Year,MONTH,DAY,09480000streamflow(cfs),11151300streamflow(cfs),10172700streamflow(cfs),08194200streamflow(cfs),08267500streamflow(cfs),06154410streamflow(cfs),02235200streamflow(cfs),02177000streamflow(cfs),07315200streamflow(cfs),12041200streamflow(cfs),10259000streamflow(cfs)
8406,2004,3,8,0.25,2.4,2.7,2.3,11.0,1.3,33.0,559.0,5.2,4060,2.4
8407,2004,3,9,0.24,2.0,2.7,1.9,11.0,1.3,32.0,544.0,2.0,3280,2.5
8408,2004,3,10,0.24,2.0,2.6,1.7,12.0,1.3,32.0,542.0,1.0,2620,2.5
8409,2004,3,11,0.24,1.9,2.9,1.4,13.0,1.2,31.0,528.0,0.66,2160,2.6
8410,2004,3,12,0.24,1.9,2.8,1.9,13.0,1.2,30.0,517.0,0.44,1910,2.5
8411,2004,3,13,0.22,1.7,2.7,29.0,14.0,1.3,30.0,507.0,0.36,1730,2.5
8412,2004,3,14,0.22,1.7,2.7,148.0,14.0,1.2,29.0,498.0,0.29,1610,2.3
8413,2004,3,15,0.21,1.7,2.7,227.0,13.0,1.3,29.0,499.0,0.24,1520,2.3
8414,2004,3,16,0.19,1.7,2.7,158.0,13.0,1.3,33.0,522.0,0.16,1490,2.2
8415,2004,3,17,0.19,1.5,2.7,214.0,13.0,1.4,35.0,508.0,0.12,1430,2.1
8416,2004,3,18,0.2,1.5,2.7,142.0,14.0,1.5,34.0,491.0,0.1,1660,2.1
8417,2004,3,19,0.21,1.5,2.9,60.0,15.0,1.4,34.0,487.0,0.09,1820,2.1
8418,2004,3,20,0.21,1.5,2.9,21.0,17.0,1.4,33.0,474.0,0.08,1560,2.1
8419,2004,3,21,0.21,1.5,2.9,11.0,17.0,1.3,33.0,505.0,0.08,1460,2.0
8420,2004,3,22,0.21,1.5,2.9,8.8,18.0,1.3,32.0,469.0,0.06,1420,2.0
8421,2004,3,23,0.21,1.5,2.9,7.7,19.0,1.3,31.0,458.0,0.04,1430,2.1
8422,2004,3,24,0.21,1.4,2.9,6.8,19.0,1.3,31.0,455.0,0.02,2160,2.1
8423,2004,3,25,0.21,1.4,2.9,5.9,19.0,1.2,31.0,450.0,0.0,2780,2.0
8424,2004,3,26,0.22,1.8,2.9,5.3,19.0,1.2,30.0,447.0,0.0,3370,2.0
8425,2004,3,27,0.22,1.4,2.9,5.0,20.0,1.3,30.0,444.0,0.0,3240,1.9
8426,2004,3,28,0.22,1.4,2.8,4.7,19.0,1.3,29.0,440.0,0.0,2610,1.8
8427,2004,3,29,0.22,1.2,2.7,4.3,19.0,1.3,28.0,435.0,0.0,2260,1.8
8428,2004,3,30,0.22,1.2,2.7,4.1,18.0,1.4,27.0,485.0,0.0,2670,1.7
8429,2004,3,31,0.22,1.3,2.6,3.7,18.0,1.5,26.0,522.0,0.0,2360,1.7
8430,2004,4,1,0.24,1.2,2.6,3.5,18.0,1.5,25.0,475.0,0.0,1990,1.7
8431,2004,4,2,0.27,1.1,2.7,3.6,19.0,1.8,25.0,450.0,0.0,1770,1.9
8432,2004,4,3,0.3,1.0,2.7,4.0,19.0,2.0,24.0,437.0,0.0,1650,2.5
8433,2004,4,4,0.26,0.97,2.7,83.0,19.0,2.2,23.0,424.0,0.0,1600,2.0
8434,2004,4,5,0.26,1.0,2.7,942.0,19.0,2.8,22.0,413.0,0.0,1520,1.8
8435,2004,4,6,0.25,0.99,2.8,592.0,19.0,3.6,22.0,406.0,0.0,1530,1.8
8436,2004,4,7,0.25,0.99,6.3,82.0,19.0,3.7,21.0,404.0,0.0,1500,1.7
8437,2004,4,8,0.24,0.92,6.9,15.0,19.0,4.0,21.0,399.0,0.0,1480,1.7
8438,2004,4,9,0.24,0.89,4.0,26.0,19.0,4.0,21.0,396.0,0.0,1470,1.6
8439,2004,4,10,0.26,0.76,3.7,16.0,20.0,3.9,21.0,386.0,0.0,1470,1.6
8440,2004,4,11,0.26,0.67,3.6,10.0,19.0,3.7,24.0,386.0,0.0,1520,1.6
8441,2004,4,12,0.25,0.65,3.3,8.8,19.0,3.4,32.0,405.0,0.0,1570,1.5
8442,2004,4,13,0.24,0.59,3.2,7.3,19.0,3.4,26.0,1120.0,0.0,1450,1.5
8443,2004,4,14,0.24,0.49,3.3,6.2,19.0,3.2,24.0,853.0,0.0,1490,1.5
8444,2004,4,15,0.24,0.48,3.2,5.4,19.0,3.2,22.0,609.0,0.0,1480,1.5
8445,2004,4,16,0.24,0.54,3.2,4.8,20.0,3.2,21.0,539.0,0.0,1430,1.5
8446,2004,4,17,0.24,0.54,3.2,4.3,20.0,3.0,20.0,502.0,0.0,1390,1.6
8447,2004,4,18,0.24,0.55,3.2,3.6,21.0,2.7,20.0,479.0,0.0,1360,1.7
8448,2004,4,19,0.23,0.61,3.2,3.0,21.0,2.4,19.0,460.0,0.0,1390,1.6
8449,2004,4,20,0.23,0.6,3.0,2.5,21.0,2.4,19.0,448.0,0.0,1550,1.5
8450,2004,4,21,0.22,0.48,2.9,2.0,21.0,2.6,18.0,436.0,0.0,1680,1.5
8451,2004,4,22,0.21,0.48,2.9,1.8,20.0,2.3,18.0,423.0,0.0,1490,1.5
8452,2004,4,23,0.21,0.45,2.8,1.8,20.0,2.3,17.0,414.0,64.0,1450,1.4
8453,2004,4,24,0.21,0.42,2.7,2.6,20.0,2.2,16.0,408.0,836.0,1390,1.3
8454,2004,4,25,0.21,0.37,2.7,298.0,19.0,2.2,16.0,400.0,908.0,1330,1.3
8455,2004,4,26,0.2,0.32,2.6,317.0,19.0,2.2,15.0,476.0,83.0,1330,1.2
8456,2004,4,27,0.19,0.23,2.7,66.0,19.0,2.1,15.0,551.0,12.0,1400,1.2
8457,2004,4,28,0.18,0.19,2.7,20.0,20.0,2.1,15.0,434.0,4.8,1390,1.1
8458,2004,4,29,0.16,0.17,2.9,25.0,20.0,2.2,14.0,410.0,2.1,1340,1.2
8459,2004,4,30,0.15,0.18,2.9,18.0,22.0,2.2,15.0,406.0,3.8,1300,1.2
8460,2004,5,1,0.14,0.2,2.9,15.0,21.0,2.2,18.0,420.0,22.0,1410,1.2
8461,2004,5,2,0.14,0.23,2.9,12.0,21.0,2.1,24.0,555.0,3.7,1550,1.1
8462,2004,5,3,0.14,0.21,2.9,9.9,22.0,2.1,29.0,605.0,1.2,1600,1.1
8463,2004,5,4,0.13,0.18,2.9,8.4,28.0,2.1,32.0,483.0,0.48,1580,1.0
8464,2004,5,5,0.11,0.15,3.0,7.1,42.0,2.0,36.0,451.0,0.19,1670,1.0
8465,2004,5,6,0.1,0.16,3.2,6.0,52.0,1.9,47.0,431.0,0.12,1420,1.0
8466,2004,5,7,0.11,0.14,3.2,5.2,59.0,1.9,63.0,409.0,0.09,1300,1.0
8467,2004,5,8,0.11,0.15,3.3,4.8,65.0,1.9,76.0,397.0,0.08,1370,1.0
8468,2004,5,9,0.11,0.17,3.4,4.1,68.0,1.9,82.0,380.0,0.08,1390,0.97
8469,2004,5,10,0.11,0.15,3.3,3.8,72.0,1.8,84.0,379.0,0.07,1220,0.99
8470,2004,5,11,0.1,0.14,3.4,3.1,76.0,1.8,83.0,369.0,0.07,1150,1.0
8471,2004,5,12,0.1,0.14,3.4,2.9,77.0,1.8,80.0,409.0,0.07,1100,1.1
8472,2004,5,13,0.1,0.21,3.3,2.7,71.0,1.8,76.0,578.0,0.1,1090,1.0
8473,2004,5,14,0.09,0.21,3.1,2.5,65.0,1.7,70.0,700.0,0.11,1080,1.0
8474,2004,5,15,0.09,0.18,2.9,2.3,63.0,1.7,65.0,513.0,0.08,1140,0.96
8475,2004,5,16,0.09,0.18,2.9,2.0,65.0,1.7,61.0,457.0,0.08,1160,0.94
8476,2004,5,17,0.09,0.16,2.9,1.8,69.0,1.7,57.0,599.0,0.07,1250,0.94
8477,2004,5,18,0.08,0.16,2.9,1.6,72.0,1.8,53.0,566.0,0.04,1390,0.88
8478,2004,5,19,0.06,0.16,2.8,1.6,76.0,1.8,49.0,643.0,0.01,1450,0.87
8479,2004,5,20,0.04,0.15,2.7,1.4,79.0,1.9,45.0,524.0,0.0,1440,0.9
8480,2004,5,21,0.02,0.11,2.7,2.0,79.0,2.0,41.0,475.0,0.0,1470,0.92
8481,2004,5,22,0.0,0.13,2.5,2.6,79.0,2.1,38.0,446.0,0.0,1460,0.96
8482,2004,5,23,0.01,0.2,2.5,2.3,77.0,2.2,35.0,487.0,0.0,1460,0.97
8483,2004,5,24,0.02,0.21,2.5,1.7,73.0,2.7,33.0,474.0,0.0,1430,0.95
8484,2004,5,25,0.02,0.22,2.5,1.1,70.0,3.2,31.0,425.0,0.0,1450,0.91
8485,2004,5,26,0.01,0.2,2.5,0.91,66.0,17.0,28.0,398.0,0.0,1650,0.9
8486,2004,5,27,0.01,0.2,2.4,0.77,65.0,22.0,26.0,382.0,0.0,2090,0.89
8487,2004,5,28,0.01,0.2,2.3,0.86,63.0,18.0,25.0,365.0,0.0,2420,0.84
8488,2004,5,29,0.02,0.19,2.6,0.76,63.0,16.0,23.0,355.0,0.0,1980,0.85
8489,2004,5,30,0.03,0.18,2.4,0.53,61.0,14.0,22.0,429.0,0.0,2170,0.78
8490,2004,5,31,0.04,0.15,2.3,0.53,57.0,13.0,21.0,486.0,0.0,2270,0.72
8491,2004,6,1,0.03,0.13,2.3,0.51,55.0,11.0,20.0,438.0,0.0,1850,0.68
8492,2004,6,2,0.03,0.14,2.3,0.38,53.0,10.0,19.0,367.0,0.01,1830,0.65
8493,2004,6,3,0.03,0.11,2.3,0.27,53.0,9.3,18.0,343.0,0.01,1660,0.65
8494,2004,6,4,0.02,0.1,2.3,0.25,54.0,8.3,18.0,333.0,0.0,1740,0.62
8495,2004,6,5,0.03,0.09,2.3,0.22,52.0,7.3,17.0,323.0,0.0,2080,0.58
8496,2004,6,6,0.02,0.08,2.1,0.2,52.0,8.1,17.0,317.0,0.0,2840,0.56
8497,2004,6,7,0.02,0.07,2.0,0.19,51.0,7.0,20.0,315.0,0.48,2180,0.64
8498,2004,6,8,0.01,0.08,1.9,0.18,49.0,6.4,20.0,328.0,0.29,1810,0.71
8499,2004,6,9,0.01,0.08,1.9,0.13,48.0,6.0,19.0,412.0,37.0,1930,0.72
8500,2004,6,10,0.0,0.08,2.1,0.1,46.0,6.3,18.0,356.0,13.0,1850,0.77
8501,2004,6,11,0.01,0.08,2.1,0.07,44.0,12.0,17.0,373.0,17.0,1680,0.72
8502,2004,6,12,0.01,0.1,2.1,0.04,42.0,31.0,16.0,376.0,9.4,1530,0.67
8503,2004,6,13,0.01,0.1,2.0,0.03,41.0,26.0,16.0,411.0,3.5,2670,0.63
8504,2004,6,14,0.0,0.1,2.1,0.03,40.0,21.0,18.0,360.0,1.2,2520,0.61
8505,2004,6,15,0.0,0.1,2.1,0.02,38.0,21.0,22.0,1040.0,0.54,2020,0.61
8506,2004,6,16,0.0,0.1,2.1,0.02,36.0,18.0,21.0,1190.0,0.28,1790,0.66
8507,2004,6,17,0.0,0.1,2.1,0.0,35.0,16.0,19.0,719.0,0.16,1790,0.65
8508,2004,6,18,0.0,0.11,2.1,0.0,34.0,14.0,17.0,558.0,0.13,1900,0.59
8509,2004,6,19,0.0,0.1,2.0,0.0,33.0,12.0,16.0,481.0,0.09,2050,0.59
8510,2004,6,20,0.0,0.1,2.0,0.0,32.0,11.0,15.0,429.0,0.05,2000,0.54
8511,2004,6,21,0.0,0.08,2.0,0.0,31.0,10.0,15.0,411.0,0.02,1790,0.53
8512,2004,6,22,0.0,0.08,1.9,0.0,31.0,9.8,14.0,858.0,2.0,1940,0.56
8513,2004,6,23,0.0,0.08,1.8,0.01,29.0,8.6,14.0,635.0,1.0,2120,0.54
8514,2004,6,24,0.0,0.08,1.8,0.01,28.0,7.5,13.0,562.0,0.47,2280,0.51
8515,2004,6,25,0.0,0.06,1.7,0.64,27.0,6.9,13.0,572.0,0.4,2320,0.46
8516,2004,6,26,0.0,0.06,1.7,16.0,26.0,6.2,15.0,810.0,0.4,2310,0.42
8517,2004,6,27,0.0,0.06,1.7,91.0,25.0,5.6,22.0,602.0,0.4,2100,0.42
8518,2004,6,28,0.0,0.05,1.7,8.0,26.0,5.0,21.0,560.0,0.37,1840,0.47
8519,2004,6,29,0.0,0.06,1.7,4.3,25.0,4.7,21.0,533.0,0.35,1780,0.53
8520,2004,6,30,0.0,0.06,1.7,1040.0,28.0,4.4,19.0,622.0,0.51,1500,0.53
8521,2004,7,1,0.0,0.07,1.7,16600.0,24.0,4.1,18.0,699.0,1.2,1450,0.51
8522,2004,7,2,0.0,0.07,1.7,9640.0,23.0,4.1,20.0,764.0,0.82,1410,0.47
8523,2004,7,3,0.0,0.08,1.7,3060.0,22.0,4.0,23.0,782.0,0.64,1510,0.45
8524,2004,7,4,0.0,0.07,1.7,767.0,22.0,4.9,21.0,680.0,0.49,1440,0.44
8525,2004,7,5,0.0,0.05,1.7,117.0,22.0,5.0,20.0,610.0,0.32,1400,0.41
8526,2004,7,6,0.0,0.05,1.5,56.0,21.0,4.3,19.0,532.0,0.27,1420,0.4
8527,2004,7,7,0.0,0.05,1.5,29.0,21.0,4.0,19.0,507.0,0.26,1510,0.38
8528,2004,7,8,0.0,0.05,1.4,19.0,21.0,3.8,19.0,461.0,0.25,1480,0.4
8529,2004,7,9,0.0,0.05,1.4,15.0,20.0,3.6,18.0,438.0,0.97,1500,0.37
8530,2004,7,10,0.0,0.05,1.4,12.0,20.0,3.4,17.0,415.0,0.53,1530,0.34
8531,2004,7,11,0.0,0.04,1.4,9.9,20.0,3.8,17.0,412.0,0.32,1540,0.3
8532,2004,7,12,0.0,0.03,1.4,8.7,19.0,3.4,17.0,422.0,0.15,1460,0.28
8533,2004,7,13,0.0,0.04,1.4,7.6,19.0,3.2,16.0,454.0,0.08,1420,0.27
8534,2004,7,14,0.01,0.04,1.4,6.6,19.0,3.0,15.0,384.0,0.04,1500,0.42
8535,2004,7,15,0.01,0.03,1.5,5.8,19.0,2.9,15.0,363.0,0.02,1490,0.58
8536,2004,7,16,1.4,0.03,1.6,4.7,19.0,2.8,15.0,343.0,0.0,1530,0.36
8537,2004,7,17,0.06,0.02,1.4,3.9,21.0,2.7,14.0,342.0,0.0,1540,0.31
8538,2004,7,18,0.04,0.01,1.4,3.1,25.0,2.6,14.0,515.0,0.0,1530,0.29
8539,2004,7,19,0.03,0.01,6.2,2.3,20.0,2.7,16.0,380.0,0.0,1510,0.27
8540,2004,7,20,0.03,0.01,3.8,1.8,19.0,2.6,16.0,364.0,0.0,1620,0.24
8541,2004,7,21,0.03,0.02,1.8,1.4,19.0,2.5,16.0,339.0,0.0,1440,0.21
8542,2004,7,22,0.03,0.02,1.8,1.7,19.0,2.4,15.0,324.0,0.0,1360,0.2
8543,2004,7,23,0.03,0.03,1.7,3.1,19.0,2.3,14.0,321.0,0.0,1250,0.23
8544,2004,7,24,0.04,0.04,1.7,77.0,20.0,2.2,14.0,308.0,0.0,1210,0.29
8545,2004,7,25,0.03,0.03,1.5,50.0,19.0,2.2,14.0,341.0,0.0,1170,0.31
8546,2004,7,26,0.02,0.03,1.5,25.0,19.0,2.1,13.0,318.0,0.0,1120,0.24
8547,2004,7,27,0.02,0.03,1.7,25.0,18.0,2.1,13.0,698.0,0.0,1050,0.21
8548,2004,7,28,0.03,0.03,1.5,16.0,18.0,2.0,13.0,634.0,22.0,990,0.15
8549,2004,7,29,0.02,0.03,1.5,11.0,18.0,2.0,13.0,476.0,105.0,940,0.2
8550,2004,7,30,0.01,0.03,1.5,108.0,18.0,2.0,13.0,1530.0,76.0,930,0.2
8551,2004,7,31,0.0,0.04,1.5,336.0,17.0,1.9,13.0,1370.0,17.0,870,0.2
8552,2004,8,1,0.0,0.04,1.5,67.0,17.0,1.9,13.0,820.0,5.1,850,0.2
8553,2004,8,2,0.0,0.04,1.5,93.0,17.0,1.9,12.0,979.0,1.6,830,0.21
8554,2004,8,3,0.0,0.04,1.5,61.0,18.0,2.0,12.0,894.0,0.62,800,0.23
8555,2004,8,4,0.0,0.04,1.5,30.0,18.0,1.9,12.0,647.0,0.38,810,0.24
8556,2004,8,5,8.1,0.04,1.5,17.0,18.0,1.8,14.0,547.0,0.18,790,0.26
8557,2004,8,6,0.59,0.04,1.5,12.0,18.0,1.7,13.0,504.0,0.08,1030,0.23
8558,2004,8,7,0.16,0.03,1.5,9.3,17.0,1.8,14.0,446.0,0.04,2010,0.2
8559,2004,8,8,0.13,0.03,1.5,7.3,17.0,1.9,17.0,420.0,0.01,1220,0.18
8560,2004,8,9,0.11,0.03,1.5,9.6,20.0,1.7,18.0,395.0,0.0,1060,0.15
8561,2004,8,10,0.09,0.03,1.5,6.6,22.0,1.6,17.0,381.0,0.0,950,0.17
8562,2004,8,11,0.09,0.03,1.6,8.1,19.0,1.6,16.0,374.0,0.0,890,0.2
8563,2004,8,12,0.09,0.04,1.6,23.0,18.0,1.6,17.0,472.0,0.0,860,0.26
8564,2004,8,13,0.11,0.04,1.6,9.6,17.0,1.5,19.0,444.0,0.0,840,0.37
8565,2004,8,14,0.13,0.04,1.6,6.0,17.0,1.5,34.0,379.0,0.0,820,0.57
8566,2004,8,15,0.11,0.04,1.6,3.4,17.0,1.5,38.0,356.0,1.7,800,0.64
8567,2004,8,16,0.11,0.03,1.7,1.9,17.0,1.5,55.0,342.0,20.0,780,0.39
8568,2004,8,17,0.1,0.11,1.7,1.3,16.0,1.5,79.0,354.0,4.9,760,0.42
8569,2004,8,18,0.1,1.1,2.0,1.0,16.0,1.5,98.0,363.0,0.97,740,0.35
8570,2004,8,19,0.09,0.61,1.9,0.84,17.0,1.4,,323.0,0.45,710,0.31
8571,2004,8,20,0.08,0.91,1.8,0.65,19.0,1.5,,310.0,0.27,680,0.34
8572,2004,8,21,0.07,0.41,1.8,0.53,17.0,1.4,,347.0,0.44,730,0.31
8573,2004,8,22,0.07,0.28,1.7,0.53,17.0,1.5,,318.0,0.38,1160,0.33
8574,2004,8,23,0.06,0.24,1.7,0.92,16.0,1.5,,318.0,0.35,1020,0.33
8575,2004,8,24,0.06,0.36,1.9,0.9,16.0,1.4,,392.0,0.22,1130,0.36
8576,2004,8,25,0.05,0.41,1.8,0.55,16.0,1.4,,377.0,0.11,5170,0.37
8577,2004,8,26,0.03,0.29,1.8,0.41,15.0,1.5,,323.0,0.08,5360,0.37
8578,2004,8,27,0.01,0.28,1.8,0.4,15.0,1.4,,296.0,0.05,2670,0.31
8579,2004,8,28,0.0,0.27,1.8,0.35,15.0,1.4,,320.0,0.05,2090,0.32
8580,2004,8,29,0.0,0.23,1.8,0.38,15.0,1.4,,351.0,0.06,1700,0.35
8581,2004,8,30,0.0,0.31,1.7,0.52,15.0,1.3,,370.0,0.03,1460,0.36
8582,2004,8,31,0.0,0.73,1.7,10.0,15.0,1.3,94.0,328.0,0.0,1340,0.27
8583,2004,9,1,0.0,1.1,1.6,12.0,15.0,1.4,89.0,418.0,0.0,1280,0.24
8584,2004,9,2,0.0,0.96,1.4,166.0,15.0,1.3,88.0,761.0,0.0,1360,0.24
8585,2004,9,3,0.0,0.81,1.4,64.0,15.0,1.3,82.0,603.0,0.0,1210,0.23
8586,2004,9,4,0.0,0.68,1.6,104.0,16.0,1.3,81.0,436.0,0.0,1090,0.28
8587,2004,9,5,0.0,0.65,1.6,368.0,17.0,1.3,,379.0,0.0,1030,0.32
8588,2004,9,6,0.0,0.64,1.4,110.0,15.0,1.3,,345.0,0.0,970,0.31
8589,2004,9,7,0.0,0.61,1.4,275.0,15.0,1.3,,4540.0,0.0,910,0.28
8590,2004,9,8,0.0,0.58,1.4,935.0,14.0,1.3,,14000.0,0.0,900,0.34
8591,2004,9,9,0.0,0.59,1.4,1090.0,14.0,1.3,,3480.0,0.0,1050,0.56
8592,2004,9,10,0.0,0.63,1.4,834.0,14.0,1.2,,2110.0,0.0,950,0.87
8593,2004,9,11,0.0,0.59,1.4,716.0,14.0,1.2,,1600.0,0.0,4340,0.64
8594,2004,9,12,0.0,0.59,1.4,128.0,13.0,1.3,,1340.0,0.0,2440,0.46
8595,2004,9,13,0.0,0.59,1.4,86.0,13.0,1.4,,1150.0,0.0,2610,0.34
8596,2004,9,14,0.0,0.58,1.4,80.0,13.0,1.3,,1030.0,0.0,3240,0.39
8597,2004,9,15,0.0,0.58,1.4,67.0,13.0,1.3,,935.0,0.0,3380,0.43
8598,2004,9,16,0.0,0.58,1.5,60.0,13.0,1.2,,1480.0,0.0,2940,0.42
8599,2004,9,17,0.0,0.58,1.5,35.0,13.0,1.2,,18500.0,0.0,4210,0.45
8600,2004,9,18,0.0,0.58,1.5,21.0,13.0,1.3,,4270.0,0.0,3070,0.39
8601,2004,9,19,0.0,0.6,1.8,16.0,23.0,1.4,,2860.0,0.0,2480,0.35
8602,2004,9,20,0.0,0.59,1.9,14.0,39.0,1.3,,2320.0,0.0,1960,0.49
8603,2004,9,21,0.0,0.58,1.8,13.0,20.0,1.3,,1990.0,0.0,1500,0.53
8604,2004,9,22,0.0,0.57,1.7,11.0,18.0,1.3,,1740.0,0.0,1380,0.5
8605,2004,9,23,0.0,0.56,1.8,9.5,17.0,1.4,,1570.0,0.0,1310,0.45
8606,2004,9,24,0.0,0.53,1.7,8.7,17.0,1.3,,1440.0,0.0,1270,0.4
8607,2004,9,25,0.0,0.55,1.7,7.8,16.0,1.4,,1350.0,0.0,1270,0.35
8608,2004,9,26,0.0,0.55,1.7,7.1,16.0,1.4,,1250.0,0.0,1210,0.36
8609,2004,9,27,0.0,0.54,1.7,6.6,16.0,1.4,,1310.0,0.0,1120,0.36
8610,2004,9,28,0.0,0.56,1.7,6.1,16.0,1.5,,2530.0,0.0,1050,0.34
8611,2004,9,29,0.0,0.58,1.7,5.5,18.0,1.5,,1540.0,0.0,1030,0.4
8612,2004,9,30,0.0,0.6,1.7,4.9,17.0,1.5,,1300.0,0.0,957,0.54
8613,2004,10,1,0.05,0.36,1.5,18.0,17.0,1.2,82.0,533.0,0.0,631,0.54
8614,2004,10,2,0.05,0.36,1.5,17.0,18.0,1.2,79.0,517.0,0.0,565,0.49
8615,2004,10,3,0.05,0.35,1.5,16.0,19.0,1.2,76.0,500.0,0.0,530,0.6
8616,2004,10,4,0.05,0.32,1.5,15.0,18.0,1.2,73.0,491.0,0.0,518,0.62
8617,2004,10,5,0.04,0.31,1.5,13.0,17.0,1.2,69.0,484.0,0.0,508,0.63
8618,2004,10,6,0.05,0.31,1.5,15.0,17.0,1.2,66.0,476.0,0.0,547,0.67
8619,2004,10,7,0.07,0.31,1.4,35.0,17.0,1.2,70.0,468.0,0.0,1300,0.66
8620,2004,10,8,0.06,0.3,1.5,11.0,16.0,1.2,80.0,480.0,0.0,1350,0.69
8621,2004,10,9,0.06,0.3,1.5,9.9,16.0,1.2,71.0,533.0,0.0,1990,0.66
8622,2004,10,10,0.07,0.29,1.5,9.7,16.0,1.2,64.0,499.0,0.0,1570,0.75
8623,2004,10,11,0.04,0.29,1.5,68.0,16.0,1.2,64.0,505.0,0.0,1110,0.81
8624,2004,10,12,0.04,0.34,1.5,468.0,16.0,1.2,68.0,512.0,0.0,4810,0.75
8625,2004,10,13,0.04,0.31,1.5,1550.0,16.0,1.2,67.0,484.0,0.0,3740,0.67
8626,2004,10,14,0.04,0.31,1.5,6290.0,16.0,1.1,78.0,472.0,0.0,1890,0.65
8627,2004,10,15,0.06,0.41,1.4,2940.0,16.0,1.1,71.0,476.0,0.0,1560,0.65
8628,2004,10,16,0.07,0.62,1.5,1190.0,16.0,1.1,65.0,452.0,0.0,28000,0.61
8629,2004,10,17,0.05,0.52,1.5,392.0,16.0,1.1,61.0,446.0,0.0,40000,0.63
8630,2004,10,18,0.05,0.5,1.5,156.0,16.0,1.1,57.0,441.0,0.0,14100,0.62
8631,2004,10,19,0.05,0.52,1.5,97.0,16.0,1.1,53.0,432.0,0.0,12500,0.62
8632,2004,10,20,0.06,0.53,1.5,62.0,16.0,1.1,50.0,420.0,0.0,24700,0.61
8633,2004,10,21,0.06,0.53,1.5,45.0,16.0,1.1,47.0,411.0,0.0,22700,0.58
8634,2004,10,22,0.07,0.54,1.5,38.0,16.0,1.1,44.0,403.0,0.0,9950,0.58
8635,2004,10,23,0.07,0.57,1.4,22.0,15.0,1.1,42.0,389.0,0.0,8040,0.53
8636,2004,10,24,0.07,0.42,1.4,15.0,15.0,1.1,39.0,379.0,0.0,5160,0.52
8637,2004,10,25,0.06,0.59,1.4,13.0,15.0,1.1,38.0,360.0,0.0,4300,0.52
8638,2004,10,26,0.06,0.61,1.4,11.0,14.0,1.1,36.0,454.0,0.0,3700,0.54
8639,2004,10,27,0.07,0.61,1.4,10.0,15.0,1.0,35.0,788.0,0.0,3300,0.61
8640,2004,10,28,0.07,0.61,1.4,10.0,15.0,1.0,34.0,527.0,0.0,3600,0.62
8641,2004,10,29,0.06,0.61,1.4,11.0,14.0,1.1,36.0,458.0,0.0,3550,0.65
8642,2004,10,30,0.06,0.61,1.5,10.0,14.0,1.1,35.0,424.0,0.0,2950,0.65
8643,2004,10,31,0.07,0.71,1.5,9.4,14.0,1.1,33.0,407.0,0.0,2600,0.83
8644,2004,11,1,0.08,0.83,1.5,8.6,14.0,1.1,32.0,396.0,0.0,2250,0.93
8645,2004,11,2,0.09,0.83,1.5,8.2,14.0,1.1,32.0,387.0,0.0,1900,0.92
8646,2004,11,3,0.1,0.83,1.5,7.8,14.0,1.1,31.0,378.0,0.0,1600,0.92
8647,2004,11,4,0.1,0.85,1.5,7.3,13.0,1.1,31.0,373.0,0.0,1450,0.96
8648,2004,11,5,0.11,0.85,1.5,7.0,12.0,1.0,31.0,472.0,0.0,1300,0.96
8649,2004,11,6,0.11,0.9,1.5,6.6,12.0,1.0,31.0,712.0,0.0,1200,0.93
8650,2004,11,7,0.12,0.9,1.4,6.1,12.0,1.1,31.0,712.0,0.0,1150,0.91
8651,2004,11,8,0.12,0.95,1.5,5.6,12.0,1.0,30.0,540.0,0.0,1150,0.91
8652,2004,11,9,0.13,1.0,1.5,5.6,12.0,1.1,29.0,481.0,0.0,1300,0.93
8653,2004,11,10,0.13,1.0,1.5,5.6,12.0,1.1,31.0,448.0,0.0,1890,0.9
8654,2004,11,11,0.14,0.96,1.5,5.4,12.0,1.1,34.0,434.0,0.0,3550,1.0
8655,2004,11,12,0.16,0.97,1.4,4.9,12.0,1.1,33.0,422.0,0.0,2480,2.1
8656,2004,11,13,0.16,1.0,1.4,4.7,13.0,1.0,31.0,405.0,0.0,2160,1.5
8657,2004,11,14,0.15,1.1,1.4,4.2,12.0,1.1,30.0,383.0,0.0,2060,1.2
8658,2004,11,15,0.16,1.2,1.3,4.2,11.0,1.0,29.0,379.0,0.0,2270,1.1
8659,2004,11,16,0.16,1.2,1.2,4.0,11.0,1.0,29.0,376.0,0.0,3330,1.1
8660,2004,11,17,0.16,1.2,1.4,3.8,11.0,1.0,28.0,378.0,0.0,5400,1.1
8661,2004,11,18,0.16,1.2,1.5,3.7,10.0,1.1,27.0,386.0,0.0,20500,1.1
8662,2004,11,19,0.16,1.2,1.6,2.8,11.0,1.1,27.0,4460.0,0.0,18900,1.1
8663,2004,11,20,0.17,1.2,1.7,2.3,11.0,1.1,27.0,1790.0,0.0,7860,1.1
8664,2004,11,21,0.17,1.2,1.7,2.1,11.0,1.1,26.0,1190.0,0.0,5290,1.0
8665,2004,11,22,0.18,1.2,1.9,2.1,11.0,1.1,26.0,969.0,0.0,4180,1.0
8666,2004,11,23,0.18,1.2,1.7,1.8,9.9,1.1,26.0,853.0,0.0,3770,1.1
8667,2004,11,24,0.18,1.2,1.6,1.6,8.5,1.1,25.0,891.0,0.0,4000,1.2
8668,2004,11,25,0.18,1.2,1.7,1.3,8.0,1.1,25.0,907.0,0.0,4740,1.2
